Gmt time,Open,High,Low,Close,Volume
12.06.2023 15:00:00.000,139.619,139.729,139.501,139.719,18794.8105
12.06.2023 16:00:00.000,139.720,139.757,139.654,139.715,14859.6904
12.06.2023 17:00:00.000,139.715,139.765,139.574,139.634,10058.4805
12.06.2023 18:00:00.000,139.634,139.659,139.557,139.602,5964.5298
12.06.2023 19:00:00.000,139.599,139.636,139.542,139.568,7611.5898
12.06.2023 20:00:00.000,139.568,139.612,139.531,139.594,3502.75
12.06.2023 21:00:00.000,139.589,139.601,139.538,139.586,450.03
12.06.2023 22:00:00.000,139.578,139.607,139.533,139.553,3277.6599
12.06.2023 23:00:00.000,139.553,139.557,139.416,139.456,4049.96
13.06.2023 00:00:00.000,139.458,139.665,139.399,139.645,16296.3896
13.06.2023 01:00:00.000,139.645,139.660,139.508,139.541,14306.1396
13.06.2023 02:00:00.000,139.541,139.560,139.412,139.432,9092.46
13.06.2023 03:00:00.000,139.432,139.437,139.324,139.393,7891.25
13.06.2023 04:00:00.000,139.393,139.513,139.385,139.490,12175.8701
13.06.2023 05:00:00.000,139.490,139.562,139.380,139.476,14620.1504
13.06.2023 06:00:00.000,139.477,139.643,139.427,139.618,22479
13.06.2023 07:00:00.000,139.618,139.618,139.466,139.489,24480.0703
13.06.2023 08:00:00.000,139.490,139.627,139.486,139.514,18738.3105
13.06.2023 09:00:00.000,139.513,139.590,139.477,139.539,14499.0703
13.06.2023 10:00:00.000,139.540,139.572,139.500,139.545,12691.75
13.06.2023 11:00:00.000,139.541,139.635,139.473,139.516,16695.2598
13.06.2023 12:00:00.000,139.516,139.981,139.039,139.151,44747.7305
13.06.2023 13:00:00.000,139.153,139.769,139.010,139.752,50439.6094
13.06.2023 14:00:00.000,139.753,139.943,139.666,139.812,35225.5313
13.06.2023 15:00:00.000,139.814,140.109,139.770,139.999,25828.0801
13.06.2023 16:00:00.000,140.000,140.009,139.866,139.894,10681.6699
13.06.2023 17:00:00.000,139.895,140.202,139.840,140.174,14905.6797
13.06.2023 18:00:00.000,140.174,140.296,140.157,140.282,14503.0596
13.06.2023 19:00:00.000,140.282,140.306,140.189,140.208,9600.6396
13.06.2023 20:00:00.000,140.208,140.249,140.150,140.207,3887.3799
13.06.2023 21:00:00.000,140.207,140.213,140.173,140.191,584.82
13.06.2023 22:00:00.000,140.191,140.281,140.123,140.163,4393.8799
13.06.2023 23:00:00.000,140.160,140.227,140.144,140.149,5612.8799
14.06.2023 00:00:00.000,140.147,140.188,140.006,140.033,17720.8008
14.06.2023 01:00:00.000,140.032,140.104,139.936,140.053,13066.21
14.06.2023 02:00:00.000,140.052,140.106,140.037,140.059,12910.5898
14.06.2023 03:00:00.000,140.070,140.082,139.939,140.006,9996.29
14.06.2023 04:00:00.000,140.006,140.109,140.000,140.104,12481.2695
14.06.2023 05:00:00.000,140.105,140.163,140.031,140.114,14933.71
14.06.2023 06:00:00.000,140.114,140.186,140.057,140.150,17160.0508
14.06.2023 07:00:00.000,140.151,140.201,139.886,139.985,25641.25
14.06.2023 08:00:00.000,139.986,139.987,139.877,139.974,15367.6602
14.06.2023 09:00:00.000,139.974,139.990,139.852,139.878,15202.9805
14.06.2023 10:00:00.000,139.880,140.055,139.879,140.003,16922.3691
14.06.2023 11:00:00.000,140.004,140.048,139.914,139.977,14147.8896
14.06.2023 12:00:00.000,139.976,139.978,139.623,139.691,34210.8906
14.06.2023 13:00:00.000,139.692,139.753,139.402,139.518,24346.75
14.06.2023 14:00:00.000,139.522,139.557,139.312,139.406,19915.0898
14.06.2023 15:00:00.000,139.407,139.474,139.281,139.336,15014.4404
14.06.2023 16:00:00.000,139.336,139.400,139.316,139.357,12943.4805
14.06.2023 17:00:00.000,139.356,139.447,139.334,139.415,14471.6396
14.06.2023 18:00:00.000,139.415,140.172,139.409,139.708,64595.6602
14.06.2023 19:00:00.000,139.708,140.002,139.609,139.943,24640.3203
14.06.2023 20:00:00.000,139.945,140.123,139.900,140.039,8603.2803
14.06.2023 21:00:00.000,140.027,140.066,139.984,140.040,734.4
14.06.2023 22:00:00.000,140.040,140.107,139.977,140.027,9326.5596
14.06.2023 23:00:00.000,140.028,140.085,139.952,139.968,12422.5703
15.06.2023 00:00:00.000,139.968,140.384,139.940,140.363,22055.0391
15.06.2023 01:00:00.000,140.363,141.042,140.355,141.004,33123.4883
15.06.2023 02:00:00.000,141.004,141.081,140.800,141.047,22324.9297
15.06.2023 03:00:00.000,141.048,141.085,140.945,141.075,8577.2598
15.06.2023 04:00:00.000,141.074,141.327,141.069,141.268,8290.6904
15.06.2023 05:00:00.000,141.269,141.428,141.124,141.209,13129.3896
15.06.2023 06:00:00.000,141.213,141.409,141.152,141.309,31190.3203
15.06.2023 07:00:00.000,141.306,141.503,141.245,141.269,26639.4492
15.06.2023 08:00:00.000,141.272,141.349,141.136,141.267,24108.0996
15.06.2023 09:00:00.000,141.268,141.275,140.848,141.012,25704.8203
15.06.2023 10:00:00.000,141.012,141.192,141.000,141.149,17737.8301
15.06.2023 11:00:00.000,141.149,141.249,141.082,141.248,17149.6797
15.06.2023 12:00:00.000,141.247,141.300,140.654,140.705,46265.1797
15.06.2023 13:00:00.000,140.705,140.749,140.340,140.422,35770.1602
15.06.2023 14:00:00.000,140.422,140.519,140.152,140.451,25912.3301
15.06.2023 15:00:00.000,140.452,140.657,140.420,140.492,27246.7598
15.06.2023 16:00:00.000,140.492,140.495,140.279,140.316,12049.6602
15.06.2023 17:00:00.000,140.321,140.376,140.232,140.334,8963.2305
15.06.2023 18:00:00.000,140.332,140.350,140.261,140.335,8586.9004
15.06.2023 19:00:00.000,140.336,140.348,140.225,140.264,7826.29
15.06.2023 20:00:00.000,140.263,140.298,140.228,140.252,3183.6001
15.06.2023 21:00:00.000,140.252,140.277,140.237,140.261,2622.8
15.06.2023 22:00:00.000,140.257,140.259,140.127,140.132,4813.4702
15.06.2023 23:00:00.000,140.133,140.271,140.082,140.265,5616.0898
